Dates,Count,GridPower[W],In12Power[W],In1Power[W],In2Power[W],GridPower_max[W],In1Power_max[W],In2Power_max[W],GridPower_std[W],In1Power_std[W],In2Power_std[W]
2023-10-12 04:48:00,60,0.0,91.5,0.0,91.5,0.0,0.0,100.0,0.0,0.0,3.6
2023-10-12 04:49:00,60,3.5,86.8,0.8,86.0,210.0,10.0,110.0,26.9,2.8,31.7
2023-10-12 04:50:00,60,0.0,102.7,0.0,102.7,0.0,0.0,110.0,0.0,0.0,4.8
2023-10-12 04:51:00,60,0.0,103.7,0.0,103.7,0.0,0.0,110.0,0.0,0.0,4.8
2023-10-12 04:52:00,60,0.0,108.8,0.0,108.8,0.0,0.0,120.0,0.0,0.0,4.1
2023-10-12 04:53:00,60,0.0,110.0,0.0,110.0,0.0,0.0,120.0,0.0,0.0,5.5
2023-10-12 04:54:00,60,49.7,58.2,4.2,54.0,280.0,20.0,120.0,104.8,8.0,54.4
2023-10-12 04:55:00,60,164.2,42.7,19.8,22.8,490.0,30.0,30.0,52.4,7.2,7.5
2023-10-12 04:56:00,60,166.8,50.0,23.5,26.5,170.0,30.0,30.0,4.7,4.8,4.8
2023-10-12 04:57:00,57,174.6,56.5,24.9,31.6,190.0,30.0,40.0,5.3,5.0,4.1
2023-10-12 04:58:00,60,188.8,71.2,31.3,39.8,200.0,40.0,40.0,5.5,4.3,1.3
2023-10-12 04:59:00,60,200.7,83.2,37.0,46.2,210.0,40.0,50.0,5.1,4.6,4.9
2023-10-12 05:00:00,60,209.7,91.3,40.8,50.5,210.0,50.0,60.0,1.8,2.8,2.2
2023-10-12 05:01:00,60,209.7,90.8,40.0,50.8,220.0,40.0,60.0,3.1,0.0,2.8
2023-10-12 05:02:00,60,209.5,91.5,40.5,51.0,210.0,50.0,60.0,2.2,2.2,3.0
2023-10-12 05:03:00,60,203.7,82.8,35.0,47.8,210.0,40.0,50.0,6.0,5.0,4.1
2023-10-12 05:04:00,60,188.7,69.0,29.3,39.7,200.0,30.0,50.0,4.6,2.5,2.6
2023-10-12 05:05:00,60,186.3,67.7,29.7,38.0,190.0,30.0,40.0,4.8,1.8,4.0
2023-10-12 05:06:00,60,184.2,64.0,27.5,36.5,190.0,30.0,40.0,4.9,4.3,4.8
2023-10-12 05:07:00,60,173.0,51.8,23.0,28.8,180.0,30.0,30.0,5.6,4.6,3.2
2023-10-12 05:08:00,60,158.7,36.5,15.8,20.7,170.0,30.0,30.0,6.2,5.3,3.1
2023-10-12 05:09:00,60,145.7,29.2,10.3,18.8,160.0,20.0,20.0,5.3,1.8,3.2
2023-10-12 05:10:00,60,141.2,27.5,9.7,17.8,150.0,10.0,20.0,3.2,1.8,4.1
2023-10-12 05:11:00,60,152.7,35.5,13.0,22.5,170.0,20.0,30.0,7.5,4.6,4.3
2023-10-12 05:12:00,60,170.7,51.2,20.5,30.7,180.0,30.0,40.0,4.4,2.2,4.8
2023-10-12 05:13:00,60,184.0,67.8,28.7,39.2,190.0,30.0,40.0,4.9,3.4,2.8
2023-10-12 05:14:00,60,194.0,79.2,33.3,45.8,200.0,40.0,50.0,5.2,4.7,4.9
2023-10-12 05:15:00,60,208.0,93.3,40.7,52.7,210.0,50.0,60.0,4.0,2.5,4.4
2023-10-12 05:16:00,60,203.7,90.5,40.2,50.3,210.0,50.0,60.0,4.8,2.9,4.1
2023-10-12 05:17:00,60,207.8,95.7,42.7,53.0,240.0,60.0,70.0,13.6,5.7,8.8
2023-10-12 05:18:00,60,254.7,138.8,62.5,76.3,270.0,70.0,80.0,8.3,5.0,4.8
2023-10-12 05:19:00,60,206.2,89.5,39.7,49.8,250.0,60.0,70.0,18.5,10.2,11.5
2023-10-12 05:20:00,60,158.2,39.5,18.2,21.3,190.0,30.0,40.0,12.7,8.1,7.6
2023-10-12 05:21:00,60,146.2,27.3,11.2,16.2,150.0,20.0,30.0,4.9,3.2,5.2
2023-10-12 05:22:00,60,139.2,18.2,10.0,8.2,150.0,20.0,20.0,5.3,3.2,4.3
2023-10-12 05:23:00,60,129.7,7.3,5.0,2.3,140.0,20.0,10.0,4.5,5.6,4.2
2023-10-12 05:24:00,60,128.0,7.8,5.7,2.2,140.0,10.0,10.0,4.4,5.0,4.1
2023-10-12 05:25:00,60,129.8,11.0,6.2,4.8,140.0,10.0,10.0,2.2,4.9,5.0
2023-10-12 05:26:00,60,134.8,17.0,9.5,7.5,140.0,20.0,10.0,5.0,3.8,4.3
2023-10-12 05:27:00,60,150.0,28.5,16.5,12.0,160.0,20.0,20.0,5.8,5.4,4.0
2023-10-12 05:28:00,60,156.2,34.0,17.0,17.0,160.0,20.0,20.0,4.9,4.6,4.6
2023-10-12 05:29:00,60,182.7,60.3,27.3,33.0,200.0,40.0,40.0,11.1,5.7,6.7
2023-10-12 05:30:00,60,192.5,79.3,35.8,43.5,200.0,40.0,50.0,5.0,4.9,4.8
2023-10-12 05:31:00,60,182.3,63.3,30.0,33.3,190.0,30.0,40.0,4.6,0.0,4.7
2023-10-12 05:32:00,60,175.8,59.5,29.3,30.2,180.0,30.0,40.0,4.9,2.5,1.3
2023-10-12 05:33:00,60,168.0,49.8,22.8,27.0,180.0,30.0,30.0,5.1,4.5,4.6
2023-10-12 05:34:00,60,179.3,58.7,29.8,28.8,200.0,40.0,50.0,8.3,7.4,7.3
2023-10-12 05:35:00,60,208.7,92.5,44.2,48.3,220.0,50.0,60.0,8.7,4.9,5.5
2023-10-12 05:36:00,60,213.8,98.2,48.2,50.0,220.0,50.0,60.0,4.9,3.9,3.7
2023-10-12 05:37:00,60,211.3,96.3,46.7,49.7,220.0,50.0,50.0,3.4,4.7,1.8
2023-10-12 05:38:00,60,246.3,129.3,60.5,68.8,280.0,80.0,90.0,20.9,9.7,12.0
2023-10-12 05:39:00,60,307.5,190.3,88.5,101.8,330.0,100.0,110.0,12.9,5.7,6.5
2023-10-12 05:40:00,60,293.2,175.8,82.7,93.2,320.0,100.0,110.0,23.3,11.8,14.3
2023-10-12 05:41:00,60,239.5,120.7,59.3,61.3,250.0,60.0,70.0,5.0,2.5,3.4
2023-10-12 05:42:00,60,238.7,117.5,57.5,60.0,250.0,60.0,70.0,3.9,4.3,3.2
2023-10-12 05:43:00,60,233.8,116.2,57.7,58.5,250.0,60.0,70.0,7.1,4.2,4.4
2023-10-12 05:44:00,60,219.5,99.0,47.8,51.2,230.0,60.0,60.0,3.4,5.2,4.1
2023-10-12 05:45:00,60,221.5,107.8,49.7,58.2,230.0,60.0,60.0,6.0,3.1,3.9
2023-10-12 05:46:00,60,221.5,104.2,50.7,53.5,230.0,60.0,60.0,4.8,4.8,5.1
2023-10-12 05:47:00,60,210.0,91.7,44.7,47.0,220.0,50.0,50.0,1.8,5.0,4.6
2023-10-12 05:48:00,60,197.3,77.2,36.5,40.7,210.0,40.0,50.0,5.1,4.8,3.1
2023-10-12 05:49:00,60,193.3,73.0,34.8,38.2,200.0,40.0,40.0,4.7,5.0,3.9
2023-10-12 05:50:00,60,189.5,67.7,31.3,36.3,200.0,40.0,40.0,4.6,3.9,4.8
2023-10-12 05:51:00,60,226.5,107.3,50.0,57.3,270.0,70.0,80.0,22.4,10.0,12.5
2023-10-12 05:52:00,60,355.3,245.8,114.0,131.8,420.0,150.0,180.0,47.0,23.9,30.7
2023-10-12 05:53:00,60,454.8,348.2,159.0,189.2,470.0,170.0,200.0,11.3,6.5,7.8
2023-10-12 05:54:00,60,465.7,364.5,166.3,198.2,470.0,170.0,210.0,6.7,4.8,4.7
2023-10-12 05:55:00,60,401.8,291.2,134.0,157.2,450.0,160.0,190.0,35.2,17.2,20.1
2023-10-12 05:56:00,60,268.7,149.5,70.0,79.5,330.0,100.0,120.0,31.5,16.1,19.4
2023-10-12 05:57:00,60,203.7,83.2,37.3,45.8,220.0,50.0,60.0,7.5,7.0,5.6
2023-10-12 05:58:00,60,207.5,86.0,39.2,46.8,230.0,50.0,50.0,7.7,6.4,4.7
2023-10-12 05:59:00,60,229.7,107.8,50.0,57.8,240.0,60.0,70.0,7.3,5.5,5.8
2023-10-12 06:00:00,60,244.7,123.5,57.8,65.7,250.0,60.0,70.0,5.3,4.1,5.0
2023-10-12 06:01:00,60,225.2,101.8,46.3,55.5,240.0,60.0,70.0,7.0,5.8,5.3
2023-10-12 06:02:00,60,219.8,95.2,43.0,52.2,230.0,50.0,60.0,2.9,4.6,4.1
2023-10-12 06:03:00,60,231.3,114.5,53.3,61.2,250.0,60.0,70.0,9.7,5.7,5.5
2023-10-12 06:04:00,60,246.2,126.8,59.0,67.8,250.0,60.0,70.0,4.9,3.0,4.1
2023-10-12 06:05:00,60,235.5,114.8,52.2,62.7,240.0,60.0,70.0,5.0,4.1,5.1
2023-10-12 06:06:00,60,228.2,105.8,48.5,57.3,230.0,60.0,60.0,3.9,4.0,4.4
2023-10-12 06:07:00,60,220.2,96.0,45.8,50.2,230.0,50.0,60.0,1.3,4.9,4.3
2023-10-12 06:08:00,60,228.2,105.7,49.7,56.0,240.0,60.0,70.0,6.5,3.1,6.1
2023-10-12 06:09:00,60,243.0,122.3,54.5,67.8,260.0,60.0,80.0,7.4,5.0,6.1
2023-10-12 06:10:00,60,273.2,152.0,67.3,84.7,300.0,80.0,100.0,10.7,6.5,7.6
2023-10-12 06:11:00,60,329.0,212.5,93.7,118.8,350.0,110.0,140.0,17.7,12.0,12.1
2023-10-12 06:12:00,60,320.2,208.3,93.8,114.5,350.0,110.0,140.0,23.3,12.0,13.8
2023-10-12 06:13:00,60,234.3,117.0,52.3,64.7,270.0,80.0,90.0,18.5,10.9,10.6
2023-10-12 06:14:00,60,217.7,98.8,43.3,55.5,240.0,60.0,70.0,8.0,5.4,5.9
2023-10-12 06:15:00,60,253.5,136.2,61.2,75.0,270.0,80.0,90.0,11.7,7.8,8.9
2023-10-12 06:16:00,60,312.3,198.2,90.2,108.0,370.0,120.0,140.0,24.7,13.7,15.1
2023-10-12 06:17:00,60,443.2,339.7,158.2,181.5,530.0,200.0,230.0,46.7,24.4,27.0
2023-10-12 06:18:00,60,620.8,531.0,247.3,283.7,700.0,290.0,330.0,44.5,23.4,26.9
2023-10-12 06:19:00,60,872.7,794.3,377.0,417.3,1060.0,480.0,510.0,110.1,58.2,59.2
2023-10-12 06:20:00,60,1150.0,1082.2,523.7,558.5,1220.0,570.0,600.0,42.2,24.0,20.2
2023-10-12 06:21:00,60,1385.5,1328.0,654.2,673.8,1490.0,710.0,730.0,89.5,45.9,42.4
2023-10-12 06:22:00,60,1390.5,1329.2,652.7,676.5,1460.0,700.0,710.0,39.5,24.0,21.5
2023-10-12 06:23:00,60,1275.3,1216.2,591.5,624.7,1310.0,610.0,640.0,17.6,8.9,8.7
2023-10-12 06:24:00,60,1208.0,1146.7,556.2,590.5,1240.0,580.0,610.0,18.4,11.3,11.2
2023-10-12 06:25:00,60,981.7,907.7,435.2,472.5,1160.0,530.0,560.0,110.1,57.5,57.8
2023-10-12 06:26:00,60,794.7,712.3,337.7,374.7,900.0,400.0,430.0,39.4,22.8,24.0
2023-10-12 06:27:00,60,991.0,920.3,440.0,480.3,1050.0,470.0,510.0,39.0,18.1,20.9
2023-10-12 06:28:00,60,1265.0,1202.0,584.2,617.8,1510.0,720.0,740.0,143.8,77.0,73.0
2023-10-12 06:29:00,60,1611.7,1560.7,769.8,790.8,1660.0,800.0,810.0,37.0,18.6,18.0
2023-10-12 06:30:00,60,1429.2,1367.2,672.2,695.0,1560.0,740.0,760.0,69.0,36.2,32.1
2023-10-12 06:31:00,60,1369.3,1309.5,644.2,665.3,1400.0,670.0,680.0,17.7,11.7,9.7
2023-10-12 06:32:00,60,1364.8,1305.8,644.5,661.3,1400.0,670.0,690.0,28.0,15.2,16.0
2023-10-12 06:33:00,60,1235.7,1177.2,585.8,591.3,1380.0,730.0,630.0,47.7,28.9,22.8
2023-10-12 06:34:00,60,1403.8,1336.8,712.3,624.5,2100.0,1270.0,800.0,311.2,222.3,103.6
2023-10-12 06:35:00,60,1183.7,1110.0,593.5,516.5,1500.0,890.0,560.0,158.3,133.1,33.2
2023-10-12 06:36:00,60,1032.5,960.7,470.3,490.3,1190.0,570.0,540.0,75.9,42.7,31.4
2023-10-12 06:37:00,60,783.3,698.2,331.8,366.3,900.0,400.0,430.0,66.5,36.1,36.3
2023-10-12 06:38:00,60,552.7,454.3,212.2,242.2,660.0,270.0,300.0,58.9,30.8,33.2
2023-10-12 06:39:00,60,482.7,381.2,191.5,189.7,660.0,350.0,220.0,64.6,56.2,11.4
2023-10-12 06:40:00,60,419.7,312.8,146.2,166.7,460.0,180.0,190.0,16.3,12.3,8.5
2023-10-12 06:41:00,60,404.3,293.8,132.2,161.7,410.0,140.0,170.0,5.0,4.1,4.5
2023-10-12 06:42:00,60,437.0,329.5,149.8,179.7,470.0,160.0,200.0,16.5,7.6,10.6
2023-10-12 06:43:00,60,506.8,405.8,186.2,219.7,560.0,210.0,250.0,25.9,13.9,16.4
2023-10-12 06:44:00,60,632.2,538.8,248.8,290.0,720.0,290.0,340.0,46.7,23.5,25.8
2023-10-12 06:45:00,60,886.8,808.5,380.8,427.7,1140.0,500.0,550.0,119.3,60.7,64.2
2023-10-12 06:46:00,60,1321.3,1263.8,611.8,652.0,1380.0,650.0,680.0,66.8,37.8,34.0
2023-10-12 06:47:00,60,1623.2,1572.2,774.3,797.8,1900.0,920.0,940.0,170.6,92.3,84.8
2023-10-12 06:48:00,60,2052.8,2005.7,1010.0,995.7,2420.0,1280.0,1100.0,108.7,66.0,38.1
2023-10-12 06:49:00,60,3176.3,3136.5,1952.0,1184.5,3750.0,2430.0,1300.0,314.4,285.5,52.6
2023-10-12 06:50:00,60,3989.7,3953.7,2517.7,1436.0,4190.0,2630.0,1530.0,137.5,64.5,75.5
2023-10-12 06:51:00,60,3888.0,3847.7,2363.8,1483.8,4180.0,2630.0,1530.0,285.4,263.9,30.2
2023-10-12 06:52:00,60,3958.5,3925.2,2393.8,1531.3,4380.0,2730.0,1620.0,450.1,415.9,43.8
2023-10-12 06:53:00,60,4553.2,4528.2,2800.5,1727.7,4700.0,2860.0,1820.0,101.1,44.6,59.3
2023-10-12 06:54:00,60,4872.8,4862.8,2959.8,1903.0,4990.0,3020.0,1960.0,94.6,48.8,48.6
2023-10-12 06:55:00,60,4428.0,4408.5,2762.8,1645.7,4880.0,2970.0,1900.0,250.0,117.1,145.3
2023-10-12 06:56:00,60,3754.8,3719.8,2453.3,1266.5,4060.0,2590.0,1430.0,194.1,91.8,97.7
2023-10-12 06:57:00,60,3013.0,2969.7,2101.3,868.3,3370.0,2280.0,1070.0,200.0,93.7,114.7
2023-10-12 06:58:00,60,2557.5,2496.7,1889.8,606.8,2710.0,1960.0,690.0,72.9,33.0,39.3
2023-10-12 06:59:00,60,2410.7,2349.7,1824.3,525.3,2460.0,1840.0,550.0,24.1,12.4,13.1
2023-10-12 07:00:00,60,2371.8,2318.0,1817.8,500.2,2380.0,1840.0,510.0,5.0,9.5,7.4
2023-10-12 07:01:00,60,2283.7,2233.2,1755.0,478.2,2380.0,1840.0,490.0,74.0,69.7,9.4
2023-10-12 07:02:00,60,1745.0,1691.8,1246.7,445.2,2280.0,1790.0,470.0,234.0,240.4,10.1
2023-10-12 07:03:00,60,1989.0,1962.5,1482.7,479.8,2410.0,1890.0,530.0,273.4,266.0,22.2
2023-10-12 07:04:00,60,3475.2,3513.5,1837.8,1675.7,4130.0,1870.0,2330.0,660.4,65.3,692.6
2023-10-12 07:05:00,60,3745.3,3801.5,1694.0,2107.5,4170.0,1890.0,2350.0,506.5,227.3,290.3
2023-10-12 07:06:00,60,4088.8,4148.5,1840.5,2308.0,4110.0,1850.0,2330.0,8.6,3.8,7.5
2023-10-12 07:07:00,60,4144.0,4202.7,1859.5,2343.2,4180.0,1880.0,2370.0,23.9,11.2,16.0
2023-10-12 07:08:00,60,4139.8,4199.5,1856.0,2343.5,4170.0,1870.0,2360.0,16.0,8.8,7.7
2023-10-12 07:09:00,60,4114.5,4172.8,1835.8,2337.0,4170.0,1860.0,2370.0,22.9,8.6,16.1
2023-10-12 07:10:00,60,4205.7,4271.3,1869.5,2401.8,4250.0,1880.0,2440.0,22.4,8.3,18.0
2023-10-12 07:11:00,60,4199.7,4265.8,1853.7,2412.2,4310.0,1910.0,2470.0,134.1,66.4,71.5
2023-10-12 07:12:00,60,3875.0,3935.3,1720.2,2215.2,4350.0,1920.0,2490.0,532.4,228.2,315.8
2023-10-12 07:13:00,60,1639.2,1616.3,740.2,876.2,2610.0,1170.0,1460.0,398.0,172.8,242.1
2023-10-12 07:14:00,60,2447.7,2445.5,1078.2,1367.3,4300.0,1890.0,2500.0,1010.3,435.0,611.9
2023-10-12 07:15:00,60,4371.8,4447.7,1914.7,2533.0,4400.0,1930.0,2550.0,16.9,7.6,9.7
2023-10-12 07:16:00,60,4395.3,4472.7,1925.2,2547.5,4410.0,1930.0,2560.0,7.4,5.3,4.7
2023-10-12 07:17:00,60,4402.5,4477.7,1929.3,2548.3,4430.0,1940.0,2560.0,7.2,5.1,6.1
2023-10-12 07:18:00,60,4445.8,4519.5,1941.3,2578.2,4460.0,1950.0,2590.0,8.2,4.3,7.6
2023-10-12 07:19:00,60,4466.3,4539.7,1946.5,2593.2,4490.0,1960.0,2610.0,12.5,6.8,8.5
2023-10-12 07:20:00,60,4497.5,4566.8,1953.5,2613.3,4520.0,1960.0,2630.0,10.4,6.3,6.0
2023-10-12 07:21:00,60,4518.8,4591.5,1967.5,2624.0,4550.0,1980.0,2640.0,21.2,9.8,11.1
2023-10-12 07:22:00,60,4549.2,4625.5,1980.5,2645.0,4570.0,1990.0,2660.0,9.7,6.9,7.0
2023-10-12 07:23:00,60,4595.8,4677.2,2000.2,2677.0,4610.0,2010.0,2690.0,12.3,7.0,8.2
2023-10-12 07:24:00,60,4630.2,4711.5,2016.2,2695.3,4660.0,2030.0,2720.0,17.7,8.2,9.4
2023-10-12 07:25:00,60,4675.8,4756.5,2035.7,2720.8,4700.0,2050.0,2730.0,11.1,6.9,6.4
2023-10-12 07:26:00,60,4699.0,4775.2,2048.2,2727.0,4710.0,2060.0,2730.0,6.8,5.9,4.6
2023-10-12 07:27:00,60,4738.7,4818.5,2074.0,2744.5,4790.0,2100.0,2770.0,44.5,15.6,21.6
2023-10-12 07:28:00,60,4086.2,4127.5,1789.5,2338.0,4890.0,2140.0,2830.0,698.2,301.1,418.1
2023-10-12 07:29:00,60,4231.7,4295.3,1874.5,2420.8,5000.0,2220.0,2890.0,1306.5,566.7,784.3
2023-10-12 07:30:00,60,4102.8,4179.7,1836.0,2343.7,5010.0,2230.0,2870.0,1406.5,600.9,831.1
2023-10-12 07:31:00,60,5050.7,5144.2,2269.3,2874.8,5240.0,2390.0,2960.0,325.6,161.5,175.4
2023-10-12 07:32:00,60,5427.7,5534.3,2514.5,3019.8,5740.0,2700.0,3170.0,265.3,132.6,143.3
2023-10-12 07:33:00,60,5931.0,6056.8,2815.0,3241.8,6220.0,2980.0,3370.0,124.3,74.9,51.3
2023-10-12 07:34:00,60,3110.5,3153.2,1644.2,1509.0,6270.0,3010.0,3410.0,1014.5,447.1,598.7
2023-10-12 07:35:00,60,2907.7,2936.0,1589.8,1346.2,4530.0,2290.0,2300.0,345.5,147.7,206.6
2023-10-12 07:36:00,60,5797.7,5911.3,2840.7,3070.7,6570.0,3200.0,3510.0,727.2,330.4,422.5
2023-10-12 07:37:00,60,5782.2,5902.3,2829.3,3073.0,6390.0,3090.0,3440.0,639.0,273.4,373.3
2023-10-12 07:38:00,60,6038.2,6167.7,2925.3,3242.3,6120.0,2970.0,3280.0,112.7,55.8,60.8
2023-10-12 07:39:00,60,5634.2,5758.7,2733.2,3025.5,5950.0,2880.0,3200.0,346.0,154.4,204.1
2023-10-12 07:40:00,60,4978.2,5075.0,2413.5,2661.5,5800.0,2790.0,3150.0,871.6,387.1,510.7
2023-10-12 07:41:00,60,2428.5,2436.3,1203.5,1232.8,4690.0,2300.0,2500.0,1155.0,576.5,613.6
2023-10-12 07:42:00,60,2814.0,2830.8,1355.0,1475.8,5360.0,2560.0,2900.0,1855.4,887.5,1030.0
2023-10-12 07:43:00,60,1910.8,1906.8,928.3,978.5,4780.0,2290.0,2570.0,1204.4,584.0,674.2
2023-10-12 07:44:00,60,1182.2,1141.7,578.2,563.5,2620.0,1300.0,1340.0,294.3,151.0,157.2
2023-10-12 07:45:00,60,999.2,951.2,491.0,460.2,1030.0,510.0,480.0,17.1,9.6,10.1
2023-10-12 07:46:00,60,1145.0,1104.5,562.2,542.3,1380.0,700.0,660.0,100.0,51.6,52.3
2023-10-12 07:47:00,60,1837.3,1826.2,973.0,853.2,3140.0,1810.0,1350.0,460.9,297.8,184.3
2023-10-12 07:48:00,60,1344.3,1304.2,674.2,630.0,3020.0,1760.0,1290.0,410.1,267.4,160.2
2023-10-12 07:49:00,60,1118.3,1064.7,518.5,546.2,1140.0,540.0,560.0,9.9,8.3,6.1
2023-10-12 07:50:00,60,1249.2,1202.0,590.3,611.7,1410.0,680.0,690.0,89.2,51.6,45.7
2023-10-12 07:51:00,60,1556.8,1516.2,755.7,760.5,1620.0,790.0,790.0,57.6,31.3,29.2
2023-10-12 07:52:00,60,1595.0,1550.2,793.5,756.7,1660.0,850.0,770.0,30.9,28.2,9.2
2023-10-12 07:53:00,60,1859.0,1813.2,981.5,831.7,3710.0,2170.0,1570.0,386.9,235.3,151.6
2023-10-12 07:54:00,60,1868.3,1821.8,976.0,845.8,4180.0,2350.0,1850.0,742.4,436.9,324.7
2023-10-12 07:55:00,60,4935.7,5001.5,2789.8,2211.7,5730.0,3300.0,2530.0,1070.3,653.6,452.4
2023-10-12 07:56:00,60,5768.3,5878.2,3126.0,2752.2,6240.0,3220.0,3190.0,465.8,175.7,357.5
2023-10-12 07:57:00,60,5899.7,6024.7,3032.5,2992.2,6320.0,3250.0,3220.0,720.6,351.0,391.3
2023-10-12 07:58:00,60,5686.0,5801.5,2918.7,2882.8,6210.0,3190.0,3170.0,1277.4,654.7,661.9
2023-10-12 07:59:00,60,6100.2,6224.3,3153.8,3070.5,6370.0,3290.0,3200.0,475.8,238.1,254.4
2023-10-12 08:00:00,60,6549.3,6688.8,3410.0,3278.8,6720.0,3510.0,3350.0,104.5,64.4,43.6
2023-10-12 08:01:00,60,6826.7,6972.3,3580.7,3391.7,6890.0,3620.0,3420.0,48.3,31.0,20.3
2023-10-12 08:02:00,60,6479.7,6614.0,3418.3,3195.7,7170.0,3800.0,3530.0,1026.6,532.2,524.5
2023-10-12 08:03:00,60,3359.7,3416.8,1804.7,1612.2,6890.0,3670.0,3370.0,1131.6,597.5,556.7
2023-10-12 08:04:00,60,3504.3,3558.8,1891.0,1667.8,7200.0,3910.0,3440.0,1530.4,837.8,748.9
2023-10-12 08:05:00,60,4257.7,4352.5,2297.7,2054.8,7750.0,4250.0,3670.0,1619.3,894.6,776.4
2023-10-12 08:06:00,60,3176.8,3201.2,1695.5,1505.7,7290.0,3910.0,3550.0,1674.4,897.3,823.0
2023-10-12 08:07:00,60,1637.7,1616.5,840.2,776.3,1880.0,990.0,880.0,131.1,85.7,53.0
2023-10-12 08:08:00,60,5411.0,5489.2,2878.7,2610.5,7040.0,3770.0,3410.0,2086.5,1141.0,1006.6
2023-10-12 08:09:00,60,2381.0,2372.0,1239.5,1132.5,7140.0,3830.0,3440.0,1767.8,974.1,847.6
2023-10-12 08:10:00,60,2759.5,2754.0,1424.3,1329.7,6900.0,3640.0,3400.0,1662.7,892.7,822.4
2023-10-12 08:11:00,60,1664.8,1627.2,828.0,799.2,1910.0,970.0,910.0,140.2,79.3,66.3
2023-10-12 08:12:00,60,3610.7,3630.7,1886.0,1744.7,5960.0,3150.0,2890.0,1526.7,830.9,746.6
2023-10-12 08:13:00,60,2770.3,2757.3,1401.2,1356.2,3070.0,1540.0,1520.0,173.5,79.9,98.4
2023-10-12 08:14:00,60,3168.2,3164.8,1612.2,1552.7,5370.0,2880.0,2550.0,684.3,405.0,299.8
2023-10-12 08:15:00,60,2486.3,2465.0,1233.7,1231.3,2650.0,1320.0,1320.0,76.3,40.1,40.2
2023-10-12 08:16:00,60,2277.3,2253.8,1134.7,1119.2,2670.0,1350.0,1300.0,211.5,112.6,103.2
2023-10-12 08:17:00,60,1988.7,1951.7,989.0,962.7,2210.0,1130.0,1060.0,145.7,89.2,60.4
2023-10-12 08:18:00,60,1793.5,1753.7,868.3,885.3,1890.0,910.0,940.0,43.0,18.3,21.0
2023-10-12 08:19:00,60,2027.5,1989.8,984.3,1005.5,2280.0,1120.0,1140.0,100.8,52.7,52.3
2023-10-12 08:20:00,60,2517.8,2489.5,1237.8,1251.7,3070.0,1530.0,1530.0,216.6,113.2,108.9
2023-10-12 08:21:00,60,3786.8,3758.3,1969.3,1789.0,7410.0,4020.0,3530.0,1562.1,866.2,699.8
2023-10-12 08:22:00,60,1788.7,1747.3,863.3,884.0,2190.0,1060.0,1080.0,147.2,78.4,71.2
2023-10-12 08:23:00,60,1569.8,1526.5,746.5,780.0,1650.0,790.0,820.0,72.4,36.0,34.8
2023-10-12 08:24:00,60,1332.8,1281.2,624.3,656.8,1430.0,670.0,710.0,39.7,20.8,22.1
2023-10-12 08:25:00,60,1238.2,1184.5,577.2,607.3,1300.0,610.0,640.0,63.4,31.0,32.0
2023-10-12 08:26:00,60,972.3,908.3,437.2,471.2,1070.0,500.0,520.0,41.6,23.4,23.7
2023-10-12 08:27:00,60,942.2,878.2,422.2,456.0,980.0,440.0,480.0,14.7,7.3,9.0
2023-10-12 08:28:00,60,1071.7,1013.7,489.5,524.2,1160.0,530.0,570.0,56.8,30.2,29.7
2023-10-12 08:29:00,60,1141.0,1086.0,526.8,559.2,1160.0,540.0,570.0,9.6,6.7,4.6
2023-10-12 08:30:00,60,2518.0,2508.8,1278.2,1230.7,8560.0,4560.0,4170.0,2433.1,1317.3,1188.9
2023-10-12 08:31:00,60,3507.2,3557.2,1817.3,1739.8,8670.0,4610.0,4240.0,2429.6,1304.3,1218.2
2023-10-12 08:32:00,60,8034.2,8182.0,4326.0,3856.0,8780.0,4740.0,4240.0,1690.4,899.0,845.0
2023-10-12 08:33:00,60,5981.2,6062.5,3204.7,2857.8,8800.0,4760.0,4210.0,2880.3,1586.4,1381.2
2023-10-12 08:34:00,60,8098.2,8250.2,4379.8,3870.3,8790.0,4750.0,4200.0,1010.9,571.7,472.2
2023-10-12 08:35:00,60,6092.7,6133.2,3248.8,2884.3,8690.0,4730.0,4140.0,3093.5,1727.0,1485.0
2023-10-12 08:36:00,60,6760.5,6852.2,3656.3,3195.8,9250.0,5040.0,4400.0,2309.5,1280.4,1114.3
2023-10-12 08:37:00,60,9373.0,9562.0,5111.0,4451.0,9870.0,5390.0,4680.0,212.7,122.2,100.4
2023-10-12 08:38:00,60,9694.2,9905.5,5307.3,4598.2,9850.0,5390.0,4670.0,65.5,35.7,31.0
2023-10-12 08:39:00,60,9689.7,9894.7,5304.2,4590.5,10050.0,5510.0,4760.0,570.6,315.8,275.4
2023-10-12 08:40:00,60,9044.7,9240.3,4964.3,4276.0,10050.0,5520.0,4770.0,1216.9,667.0,589.5
2023-10-12 08:41:00,60,9337.5,9546.8,5134.5,4412.3,9850.0,5430.0,4640.0,922.7,523.0,429.7
2023-10-12 08:42:00,60,8861.7,9077.7,4883.3,4194.3,10370.0,5750.0,4860.0,1637.9,901.9,729.5
2023-10-12 08:43:00,60,9659.5,9935.0,5347.2,4587.8,10720.0,5920.0,5050.0,1007.3,531.1,438.3
2023-10-12 08:44:00,60,5234.5,5279.8,2793.2,2486.7,10810.0,5970.0,5090.0,2934.7,1640.7,1322.9
